\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_25_275.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_25_275.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_25_275.jpg,-0.5952879,1,0,16.79004
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_25_376.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_25_376.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_25_376.jpg,-0.3236853,1,0,17.70217
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_25_477.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_25_477.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_25_477.jpg,-0.01837129,1,0,18.83619
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_25_578.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_25_578.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_25_578.jpg,-0.03067511,1,0,19.74443
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_25_680.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_25_680.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_25_680.jpg,-0.3276018,1,0,20.80802
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_25_782.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_25_782.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_25_782.jpg,-0.5421762,1,0,21.55887
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_25_885.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_25_885.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_25_885.jpg,-0.2375986,1,0,22.60409
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_25_986.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_25_986.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_25_986.jpg,-0.4669621,1,0,23.50214
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_26_088.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_26_088.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_26_088.jpg,-0.7987894,1,0,24.43062
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_26_189.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_26_189.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_26_189.jpg,-1,1,0,24.99941
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_26_292.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_26_292.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_26_292.jpg,-0.7022105,1,0,25.90696
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_26_395.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_26_395.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_26_395.jpg,-0.4042116,1,0,26.92717
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_26_496.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_26_496.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_26_496.jpg,-0.09945699,1,0,27.8885
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_26_608.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_26_608.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_26_608.jpg,0,1,0,28.78498
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_26_709.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_26_709.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_26_709.jpg,0.306126,1,0,29.78546
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_26_809.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_26_809.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_26_809.jpg,0.4064855,1,0,30.16541
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_26_913.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_26_913.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_26_913.jpg,0.1113882,1,0,30.19098
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_27_019.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_27_019.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_27_019.jpg,0,1,0,30.18817
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_27_120.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_27_120.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_27_120.jpg,0,1,0,30.19008
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_27_226.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_27_226.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_27_226.jpg,-0.3187033,1,0,30.16897
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_27_330.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_27_330.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_27_330.jpg,-0.00925009,1,0,30.19135
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_27_431.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_27_431.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_27_431.jpg,0,1,0,30.18983
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_27_533.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_27_533.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_27_533.jpg,0,1,0,30.18852
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_27_634.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_27_634.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_27_634.jpg,0,1,0,30.18993
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_27_737.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_27_737.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_27_737.jpg,0.2879176,1,0,30.17482
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_27_838.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_27_838.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_27_838.jpg,0.02749839,1,0,30.19059
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_27_940.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_27_940.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_27_940.jpg,0,1,0,30.18748
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_28_048.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_28_048.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_28_048.jpg,0,1,0,30.19102
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_28_148.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_28_148.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_28_148.jpg,0,1,0,30.19228
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_28_251.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_28_251.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_28_251.jpg,0,1,0,30.19087
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_28_353.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_28_353.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_28_353.jpg,-0.2956699,1,0,30.17105
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_28_457.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_28_457.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_28_457.jpg,-0.5296497,1,0,30.14686
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_28_557.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_28_557.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_28_557.jpg,-0.2275399,1,0,30.19329
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_28_658.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_28_658.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_28_658.jpg,0,1,0,30.18663
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_28_760.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_28_760.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_28_760.jpg,0,1,0,30.18982
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_28_861.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_28_861.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_28_861.jpg,0,1,0,30.19022
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_28_963.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_28_963.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_28_963.jpg,0.2697167,1,0,30.17176
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_29_063.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_29_063.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_29_063.jpg,0.06014996,1,0,30.19086
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_29_167.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_29_167.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_29_167.jpg,0,1,0,30.18994
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_29_269.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_29_269.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_29_269.jpg,0,1,0,30.18986
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_29_373.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_29_373.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_29_373.jpg,0,1,0,30.19052
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_29_501.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_29_501.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_29_501.jpg,0,1,0,30.19021
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_29_603.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_29_603.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_29_603.jpg,0,1,0,30.19058
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_29_704.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_29_704.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_29_704.jpg,0,1,0,30.19057
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_29_805.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_29_805.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_29_805.jpg,-0.2573738,1,0,30.17864
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_29_905.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_29_905.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_29_905.jpg,-0.05702892,1,0,30.19106
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_30_006.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_30_006.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_30_006.jpg,0,1,0,30.18983
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_30_110.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_30_110.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_30_110.jpg,0,1,0,30.19038
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_30_212.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_30_212.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_30_212.jpg,0,1,0,30.19036
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_30_312.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_30_312.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_30_312.jpg,0,1,0,30.19058
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_30_414.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_30_414.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_30_414.jpg,0,1,0,30.19039
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_30_517.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_30_517.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_30_517.jpg,0,1,0,30.19019
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_30_617.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_30_617.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_30_617.jpg,0,1,0,30.19044
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_30_719.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_30_719.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_30_719.jpg,0,1,0,30.19042
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_30_819.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_30_819.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_30_819.jpg,0,1,0,30.19044
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_30_920.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_30_920.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_30_920.jpg,0,1,0,30.19047
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_31_022.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_31_022.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_31_022.jpg,0,1,0,30.1905
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_31_123.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_31_123.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_31_123.jpg,0,1,0,30.19055
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_31_226.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_31_226.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_31_226.jpg,0,1,0,30.19048
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_31_327.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_31_327.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_31_327.jpg,0,1,0,30.19049
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_31_428.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_31_428.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_31_428.jpg,-0.04274616,1,0,30.19094
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_31_528.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_31_528.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_31_528.jpg,0,1,0,30.19038
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_31_629.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_31_629.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_31_629.jpg,0,1,0,30.19059
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_31_730.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_31_730.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_31_730.jpg,0,1,0,30.19036
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_31_830.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_31_830.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_31_830.jpg,0,1,0,30.19056
\\homes.mtu.edu\home\Desktop\Python\data\IMG\center_2019_02_23_17_50_31_932.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\left_2019_02_23_17_50_31_932.jpg, \\homes.mtu.edu\home\Desktop\Python\data\IMG\right_2019_02_23_17_50_31_932.jpg,0,1,0,30.19027
